PVSYST v6.42
;File;File date;Description
Project;Vallenar_Project.PRJ;11/03/16 16h27;Chile;
Geographical Site;Vallenar_MN71.SIT;11/03/16 16h27;Vallenar;Chile;South_America;;
Meteo data;Vallenar_MN71_Synthetic.MET;00/00/00 00h00;Vallenar;MeteoNorm 7.1;Synthetic;
Simulation variant;Vallenar_Project.VC0;00/00/00 00h00;Single axis no backtrack;
Simulation date;;11/03/16 16h40

Simulation:;Hourly values; from 01/01/90; to 31/12/90

date;GlobHor;T Amb;GlobEff;HSol;AzSol;AngInc;AngProf;PlTilt;PlAzim;PhiAng;DiffHor;BeamHor;GlobInc;BeamInc;DifSInc;Alb Inc
    ;W/m�;캜;W/m�;�;�;�;�;�;�;�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�

01/01/90 00:00;0;15.97;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/01/90 01:00;0;15.21;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/01/90 02:00;0;14.8;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/01/90 03:00;0;14.39;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/01/90 04:00;0;14.11;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/01/90 05:00;0.1023;14.05;0;0.7469;-115.8;89.253;178.28;0;0;0;0.102;0.0003;0.1023;0.0003;0.102;0
01/01/90 06:00;82.505;14.59;377.66;7.3679;-112.06;30.668;7.9425;60;-90;-60;42.097;40.408;385.1;271.03;109.95;4.1252
01/01/90 07:00;269.39;15.62;661.72;19.82;-105.88;17.607;20.543;60;-90;-60;94.597;174.8;670.83;491.36;165.99;13.47
01/01/90 08:00;482.9;16.86;850.06;32.648;-100.14;8.5224;33.058;56.942;-90;-56.942;136.9;346.01;860.12;634.3;203.87;21.948
01/01/90 09:00;689.59;18.18;948.67;45.707;-94.276;2.985;45.786;44.214;-90;-44.214;202.8;486.79;961.21;679.17;262.51;19.533
01/01/90 10:00;854.99;19.43;997.33;58.866;-87.299;1.3959;58.895;31.105;-90;-31.105;252;602.99;1011.4;704.25;294.83;12.293
01/01/90 11:00;951.7;20.5;989.77;71.896;-75.863;4.3529;72.41;17.59;-90;-17.59;340.4;611.31;1007.1;641.29;361.32;4.45
01/01/90 12:00;945;21.28;931.02;83.176;-33.553;5.6832;86.216;3.7843;-90;-3.7843;385.5;559.5;949.67;560.72;388.74;0.2061
01/01/90 13:00;922.59;21.84;925.8;78.62;62.151;5.2886;79.909;10.091;90;10.091;354.2;568.39;943.27;577.32;364.52;1.4271
01/01/90 14:00;861.1;22.19;936.91;66.012;82.111;3.1988;66.213;23.787;90;23.787;294;567.1;952.45;619.75;325.39;7.3148
01/01/90 15:00;741.4;22.32;920.45;52.875;90.723;0.4362;52.877;37.123;90;37.123;244.6;496.8;934.57;623.07;296.48;15.025
01/01/90 16:00;590.1;22.21;898.87;39.743;97.003;5.379;39.954;50.046;90;50.046;168.2;421.9;910.06;656.99;231.96;21.115
01/01/90 17:00;377.31;21.71;735.32;26.774;102.73;11.646;27.352;60;90;60;128.8;248.51;744.73;540.31;185.55;18.865
01/01/90 18:00;175.99;20.93;481.2;14.097;108.61;23.393;14.841;60;90;60;90.203;85.789;490.17;323.27;158.1;8.7996
01/01/90 19:00;8.305;19.98;0;4.0727;113.87;34.363;4.4521;60;90;60;8.0998;0.2052;4.7924;2.3854;1.9918;0.4153
01/01/90 20:00;0;18.75;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/01/90 21:00;0;17.53;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/01/90 22:00;0;16.3;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/01/90 23:00;0;15.08;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/02/90 00:00;0;14.14;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/02/90 01:00;0;13.14;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/02/90 02:00;0;12.6;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/02/90 03:00;0;12.06;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/02/90 04:00;0;11.67;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/02/90 05:00;0.1023;11.6;0;0.6072;-115.77;89.393;178.6;0;0;0;0.102;0.0003;0.1023;0.0003;0.102;0
01/02/90 06:00;83.801;12.1;409.88;7.2298;-112.02;30.751;7.7919;60;-90;-60;38.901;44.9;417.47;306.61;106.67;4.19
01/02/90 07:00;276.69;13.09;702.21;19.686;-105.83;17.655;20.399;60;-90;-60;84.797;191.9;710.89;542.83;154.22;13.835
01/02/90 08:00;504.1;14.33;906.05;32.516;-100.07;8.4816;32.92;57.08;-90;-57.08;117.6;386.5;915.06;711.18;180.87;23.014
01/02/90 09:00;710.99;15.61;996.27;45.577;-94.193;2.9334;45.653;44.347;-90;-44.347;157.6;553.39;1006.4;773.84;212.34;20.255
01/02/90 10:00;871.81;16.81;1024.1;58.737;-87.185;1.4604;58.767;31.233;-90;-31.233;219.3;652.51;1036.5;763.11;260.77;12.635
01/02/90 11:00;989.7;17.87;1038.9;71.762;-75.707;4.4314;72.29;17.71;-90;-17.71;251.5;738.2;1052;774.92;272.4;4.6902
01/02/90 12:00;1047.8;18.75;1040.1;83.038;-33.873;5.7758;86.107;3.8933;-90;-3.8933;264.2;783.6;1053;785.41;267.38;0.2418
01/02/90 13:00;1039.5;19.4;1051;78.656;61.451;5.394;80.006;9.9941;90;9.9941;241.4;798.1;1063.2;810.4;251.2;1.5774
01/02/90 14:00;963.3;19.81;1053.4;66.079;81.801;3.3149;66.296;23.704;90;23.704;199.9;763.4;1064.1;833.74;222.22;8.1269
01/02/90 15:00;832.81;19.96;1051.7;52.946;90.518;0.3118;52.947;37.053;90;37.053;144.8;688;1060.3;862.08;181.42;16.816
01/02/90 16:00;650.51;19.86;1005.5;39.811;96.84;5.2488;40.013;49.987;90;49.987;97.198;553.31;1011.7;860.57;127.96;23.226
01/02/90 17:00;428.4;19.36;913.29;26.836;102.59;11.505;27.401;60;90;60;69.601;358.8;919.78;778.82;119.54;21.42
01/02/90 18:00;202.8;18.56;562.93;14.151;108.47;23.262;14.886;60;90;60;97.903;104.9;572.69;394.19;168.36;10.14
01/02/90 19:00;13.302;17.55;11.518;3.9163;113.85;34.472;4.2805;60;90;60;12.902;0.3998;11.873;4.826;6.3817;0.6651
01/02/90 20:00;0;16.56;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/02/90 21:00;0;15.58;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/02/90 22:00;0;14.59;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/02/90 23:00;0;13.61;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/03/90 00:00;0;13.04;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/03/90 01:00;0;12.42;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/03/90 02:00;0;12.09;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/03/90 03:00;0;11.76;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/03/90 04:00;0;11.53;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/03/90 05:00;0.1023;11.49;0;0.6625;-115.62;89.337;178.47;0;0;0;0.102;0.0003;0.1023;0.0003;0.102;0
01/03/90 06:00;87.604;12.08;458.27;7.0893;-111.98;30.833;7.6385;60;-90;-60;36.096;51.507;466.14;358.36;103.4;4.3802
01/03/90 07:00;291.9;13.24;776.74;19.549;-105.78;17.7;20.253;60;-90;-60;67.102;224.8;784.51;640.04;129.88;14.595
01/03/90 08:00;524;14.65;962.04;32.382;-100;8.434;32.78;57.22;-90;-57.22;85.001;439;968.86;810.84;133.99;24.03
01/03/90 09:00;734;16.09;1036.2;45.445;-94.1;2.875;45.519;44.481;-90;-44.481;120.1;613.9;1044;860.43;162.57;21.031
01/03/90 10:00;901.21;17.44;1062.3;58.606;-87.059;1.5318;58.639;31.361;-90;-31.361;163;738.21;1071.5;864.51;193.83;13.166
01/03/90 11:00;1024.8;18.65;1077.6;71.626;-75.532;4.5169;72.171;17.829;-90;-17.829;180.4;844.4;1087.1;887;195.14;4.9218
01/03/90 12:00;1082.1;19.65;1077;82.895;-34.144;5.8753;85.998;4.0017;-90;-4.0017;195.8;886.3;1086.7;888.46;197.96;0.2638
01/03/90 13:00;1067.8;20.4;1079.9;78.686;60.719;5.5063;80.101;9.8992;90;9.8992;188.3;879.5;1089.4;892.79;194.99;1.5898
01/03/90 14:00;988.69;20.87;1076.1;66.142;81.475;3.4376;66.377;23.623;90;23.623;157.8;830.9;1084.2;906.89;169.02;8.2853
01/03/90 15:00;847.59;21.06;1061.6;53.013;90.301;0.1811;53.014;36.986;90;36.986;125.1;722.49;1068.6;904.5;147.02;17.055
01/03/90 16:00;659;20.96;1021.4;39.876;96.668;5.1126;40.067;49.933;90;49.933;88.698;570.3;1027.2;885.99;117.72;23.481
01/03/90 17:00;434.2;20.44;916.51;26.895;102.43;11.359;27.447;60;90;60;64.798;369.4;922.06;800.63;99.724;21.71
01/03/90 18:00;202.8;19.58;560.97;14.2;108.33;23.131;14.927;60;90;60;98.303;104.5;570.72;391.73;168.85;10.14
01/03/90 19:00;11.306;18.52;0;3.9563;113.7;34.353;4.3195;60;90;60;10.998;0.3084;8.6087;3.6902;4.3532;0.5653
01/03/90 20:00;0;17.5;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/03/90 21:00;0;16.48;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/03/90 22:00;0;15.47;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/03/90 23:00;0;14.45;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/04/90 00:00;0;13.67;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/04/90 01:00;0;12.83;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/04/90 02:00;0;12.37;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/04/90 03:00;0;11.91;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/04/90 04:00;0;11.58;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/04/90 05:00;0.1023;11.52;0;0.5174;-115.58;89.483;178.8;0;0;0;0;0.1023;0.1023;0.1023;0;0
01/04/90 06:00;76.792;11.97;358.7;6.9464;-111.93;30.914;7.4822;60;-90;-60;40.304;36.488;365.76;258.84;103.07;3.8396
01/04/90 07:00;260.49;12.92;632.39;19.41;-105.71;17.742;20.104;60;-90;-60;95.2;165.29;640.91;473.72;154.16;13.025
01/04/90 08:00;478.71;14.1;853.18;32.247;-99.922;8.3797;32.638;57.362;-90;-57.362;132.8;345.91;863.03;641.37;199.6;22.053
01/04/90 09:00;687.7;15.36;958.12;45.313;-93.997;2.8097;45.382;44.618;-90;-44.618;185.2;502.5;969.78;705.95;244.02;19.819
01/04/90 10:00;838.4;16.52;977.82;58.473;-86.92;1.6101;58.51;31.49;-90;-31.49;269.6;568.8;992.75;667.04;313.36;12.347
01/04/90 11:00;909.7;17.47;947.01;71.488;-75.339;4.6094;72.051;17.949;-90;-17.949;339.5;570.2;964.27;599.37;360.48;4.4274
01/04/90 12:00;946.5;18.22;934.23;82.747;-34.368;5.9818;85.891;4.1093;-90;-4.1093;361.9;584.6;951.79;586.11;365.43;0.2433
01/04/90 13:00;923.1;18.76;925.34;78.709;59.958;5.6253;80.194;9.8059;90;9.8059;354.6;568.51;942.84;576.94;364.55;1.3486
01/04/90 14:00;854.99;19.09;927.8;66.201;81.131;3.5669;66.455;23.545;90;23.545;299;556;943.57;606.49;329.96;7.1183
01/04/90 15:00;719.71;19.17;873.36;53.077;90.074;0.0442;53.077;36.923;90;36.923;286.8;432.91;889.23;541.51;333.29;14.434
01/04/90 16:00;538;18.96;764.23;39.937;96.488;4.9705;40.118;49.882;90;49.882;243.2;294.8;778.69;457.51;302.05;19.133
01/04/90 17:00;372.99;18.48;714.97;26.95;102.28;11.208;27.489;60;90;60;137.3;235.7;724.8;510.15;196;18.65
01/04/90 18:00;172;17.73;454.71;14.246;108.18;22.998;14.962;60;90;60;93.9;78.101;463.73;292.15;162.98;8.6001
01/04/90 19:00;7.9981;16.81;0;3.9919;113.56;34.235;4.3535;60;90;60;7.8023;0.1957;4.5561;2.3247;1.8315;0.3999
01/04/90 20:00;0;16.13;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/04/90 21:00;0;15.45;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/04/90 22:00;0;14.77;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/04/90 23:00;0;14.09;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/05/90 00:00;0;13.79;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/05/90 01:00;0;13.47;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/05/90 02:00;0;13.31;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/05/90 03:00;0;13.14;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/05/90 04:00;0;13.02;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/05/90 05:00;0;13;0;0.3697;-115.53;89.63;179.14;0;0;0;0;0;0;0;0;0
01/05/90 06:00;44.305;13.31;63.014;6.8013;-111.87;30.992;7.3233;60;-90;-60;42.003;2.3015;65.366;16.66;46.491;2.2152
01/05/90 07:00;141.9;13.87;156.88;19.269;-105.64;17.782;19.953;60;-90;-60;133.2;8.7014;163.18;25.107;130.97;7.0951
01/05/90 08:00;251.2;14.54;255.54;32.11;-99.835;8.3187;32.493;57.507;-90;-57.507;229.6;21.598;265.75;40.205;213.92;11.625
01/05/90 09:00;344.21;15.2;338.43;45.179;-93.885;2.7376;45.245;44.755;-90;-44.755;314.2;30.006;352.74;42.255;300.51;9.978
01/05/90 10:00;451.41;15.89;439.84;58.339;-86.769;1.6954;58.38;31.62;-90;-31.62;408.5;42.905;458.97;50.385;401.89;6.7013
01/05/90 11:00;530.11;16.55;513.69;71.348;-75.127;4.7088;71.931;18.069;-90;-18.069;448.1;82.009;534.94;86.263;446.06;2.6142
01/05/90 12:00;562.2;17.09;538.34;82.593;-34.547;6.0951;85.784;4.2161;-90;-4.2161;507.3;54.906;562.51;55.055;507.3;0.1521
01/05/90 13:00;486.19;17.39;466.11;78.725;59.168;5.751;80.286;9.7143;90;9.7143;438;48.193;486.94;48.894;437.35;0.6971
01/05/90 14:00;476.7;17.61;460.14;66.256;80.771;3.7027;66.53;23.47;90;23.47;435.7;40.998;480.72;44.695;432.08;3.9437
01/05/90 15:00;394.91;17.68;384.34;53.137;89.835;0.0989;53.137;36.863;90;36.863;361.5;33.408;401.07;41.756;351.42;7.8951
01/05/90 16:00;345.5;17.67;352.6;39.995;96.3;4.8225;40.166;49.834;90;49.834;307.1;38.408;366.65;59.547;294.84;12.265
01/05/90 17:00;212.2;17.38;222.58;27.001;102.11;11.053;27.526;60;90;60;195.5;16.696;231.4;36.093;184.7;10.61
01/05/90 18:00;91.1;16.85;87.874;14.288;108.03;22.865;14.993;60;90;60;86.999;4.1011;91.342;15.312;71.475;4.555
01/05/90 19:00;2.5921;16.47;0;4.0232;113.4;34.117;4.3825;60;90;60;2.4988;0.0933;1.1609;1.1015;-0.0701;0.1296
01/05/90 20:00;0;15.77;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/05/90 21:00;0;15.16;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/05/90 22:00;0;14.54;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/05/90 23:00;0;13.9;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/06/90 00:00;0;13.35;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/06/90 01:00;0;12.81;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/06/90 02:00;0;12.54;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/06/90 03:00;0;12.27;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/06/90 04:00;0;12.09;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/06/90 05:00;0;12.09;0;0.4178;-115.36;89.582;179.02;0;0;0;0;0;0;0;0;0
01/06/90 06:00;27.303;12.29;21.258;6.654;-111.81;31.068;7.1618;60;-90;-60;26.603;0.6999;22.039;5.1738;15.5;1.3651
01/06/90 07:00;90.094;12.64;71.829;19.127;-105.57;17.818;19.8;60;-90;-60;87.798;2.296;74.879;6.6711;63.703;4.5047
01/06/90 08:00;189.29;13.16;157.45;31.972;-99.74;8.251;32.347;57.653;-90;-57.653;182.3;6.9927;164.23;13.069;142.36;8.8013
01/06/90 09:00;181.11;13.45;152.28;45.044;-93.764;2.6587;45.105;44.895;-90;-44.895;174.9;6.2099;159.2;8.766;145.15;5.281
01/06/90 10:00;337.51;14.01;322.11;58.205;-86.606;1.7875;58.25;31.75;-90;-31.75;315.2;22.301;336.65;26.226;305.37;5.0508
01/06/90 11:00;522.6;14.77;506.97;71.206;-74.897;4.8152;71.812;18.188;-90;-18.188;434.2;88.402;527.55;93.051;431.89;2.6111
01/06/90 12:00;474.91;15.26;456.1;82.435;-34.683;6.2153;85.678;4.3219;-90;-4.3219;397.4;77.505;475.03;77.726;397.17;0.135
01/06/90 13:00;974.09;16.41;974.01;78.734;58.352;5.8835;80.376;9.6245;90;9.6245;398.2;575.9;993.6;584.12;408.11;1.3711
01/06/90 14:00;992.8;17.36;1082.7;66.307;80.394;3.8449;66.603;23.397;90;23.397;204.4;788.4;1093.6;859.04;226.37;8.1631
01/06/90 15:00;957.3;18.09;1204.4;53.194;89.586;0.2482;53.194;36.806;90;36.806;153.9;803.4;1213.5;1003.4;191.05;19.081
01/06/90 16:00;718.6;18.42;1096.5;40.049;96.104;4.6687;40.209;49.791;90;49.791;172.4;546.2;1107.9;846.06;236.38;25.469
01/06/90 17:00;309.71;18.16;491.94;27.048;101.94;10.893;27.559;60;90;60;191;118.7;503.19;256.34;231.37;15.485
01/06/90 18:00;46.795;17.49;33.828;14.325;107.87;22.731;15.019;60;90;60;45.599;1.1961;35.199;4.4589;28.4;2.3397
01/06/90 19:00;2.7968;16.85;0;4.05;113.25;33.999;4.4065;60;90;60;2.7028;0.094;1.1914;1.1034;-0.0518;0.1398
01/06/90 20:00;0;16.22;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/06/90 21:00;0;15.59;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/06/90 22:00;0;14.96;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/06/90 23:00;0;14.33;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/07/90 00:00;0;13.69;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/07/90 01:00;0;13.01;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/07/90 02:00;0;12.65;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/07/90 03:00;0;12.29;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/07/90 04:00;0;12.04;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/07/90 05:00;0;12;0;0.2654;-115.29;89.735;179.38;0;0;0;0;0;0;0;0;0
01/07/90 06:00;54.503;12.33;139.15;6.5046;-111.74;31.142;6.998;60;-90;-60;45.803;8.7003;143.27;65.733;74.808;2.7251
01/07/90 07:00;226.4;13.17;513.03;18.983;-105.48;17.852;19.644;60;-90;-60;112.9;113.51;522.39;332.13;178.94;11.32
01/07/90 08:00;444.6;14.3;743.93;31.833;-99.637;8.1765;32.199;57.801;-90;-57.801;182.3;262.3;755.73;492.25;242.72;20.769
01/07/90 09:00;598.7;15.37;783.44;44.907;-93.634;2.573;44.965;45.035;-90;-45.035;292.8;305.9;800.11;432.87;349.68;17.561
01/07/90 10:00;642;16.17;701.39;58.069;-86.431;1.8866;58.118;31.882;-90;-31.882;405.1;236.89;722.03;278.98;433.36;9.685
01/07/90 11:00;804.91;17.04;822.68;71.062;-74.65;4.9284;71.692;18.308;-90;-18.308;428.5;376.41;843.86;396.48;443.31;4.0742
01/07/90 12:00;805.9;17.68;787.05;82.271;-34.777;6.3423;85.573;4.4268;-90;-4.4268;473.7;332.2;809.83;333.19;476.4;0.2404
01/07/90 13:00;976.11;18.42;974.82;78.736;57.511;6.0225;80.464;9.5365;90;9.5365;413.8;562.3;995.14;570.18;423.61;1.349
01/07/90 14:00;765.7;18.73;802.93;66.353;80.001;3.9935;66.674;23.326;90;23.326;406.2;359.5;823.23;391.5;425.47;6.2585
01/07/90 15:00;526.49;18.68;564.42;53.246;89.326;0.4034;53.248;36.752;90;36.752;387.2;139.29;583.42;173.84;399.11;10.465
01/07/90 16:00;383.5;18.37;437.27;40.099;95.899;4.5091;40.249;49.751;90;49.751;306.3;77.202;452.49;119.49;319.43;13.572
01/07/90 17:00;221.9;17.82;236.79;27.091;101.76;10.729;27.587;60;90;60;202.6;19.303;246.03;41.644;193.29;11.095
01/07/90 18:00;120.5;17.18;207.8;14.359;107.7;22.596;15.041;60;90;60;96.798;23.702;213.86;88.239;119.6;6.025
01/07/90 19:00;2.6945;16.44;0;4.0723;113.08;33.882;4.4254;60;90;60;2.6945;0;-0.1479;0;-0.2826;0.1347
01/07/90 20:00;0;15.6;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/07/90 21:00;0;14.75;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/07/90 22:00;0;13.91;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/07/90 23:00;0;13.07;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/08/90 00:00;0;12.43;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/08/90 01:00;0;11.75;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/08/90 02:00;0;11.39;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/08/90 03:00;0;11.02;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/08/90 04:00;0;10.76;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/08/90 05:00;0;10.72;0;0.1107;-115.23;89.889;179.74;0;0;0;0;0;0;0;0;0
01/08/90 06:00;66.202;11.14;328.65;6.3533;-111.67;31.215;6.8318;60;-90;-60;35.901;30.301;335.29;234.18;97.797;3.3101
01/08/90 07:00;236.99;12.05;561.05;18.838;-105.39;17.883;19.487;60;-90;-60;104.8;132.2;570.07;389.63;168.59;11.85
01/08/90 08:00;429.3;13.17;715.37;31.693;-99.526;8.0953;32.049;57.951;-90;-57.951;184;245.3;727.26;462.27;244.84;20.149
01/08/90 09:00;637.1;14.41;866.68;44.77;-93.495;2.4805;44.824;45.176;-90;-45.176;225.6;411.5;879.92;583.76;277.36;18.799
01/08/90 10:00;822.4;15.66;960.75;57.931;-86.245;1.9924;57.987;32.013;-90;-32.013;282.3;540.1;976.33;636.97;326.85;12.507
01/08/90 11:00;909.5;16.72;952.95;70.917;-74.386;5.0485;71.573;18.427;-90;-18.427;311.9;597.6;969;629.89;334.44;4.6633
01/08/90 12:00;963.1;17.59;952.25;82.102;-34.833;6.4761;85.469;4.5306;-90;-4.5306;348.8;614.29;969.24;616.22;352.72;0.3009
01/08/90 13:00;935.9;18.22;937.37;78.73;56.647;6.1682;80.55;9.4504;90;9.4504;350.5;585.39;954.68;593.45;359.96;1.2702
01/08/90 14:00;869.51;18.62;942.54;66.394;79.592;4.1483;66.741;23.259;90;23.259;293;576.5;958.03;627.5;323.46;7.0664
01/08/90 15:00;735.99;18.76;906.23;53.295;89.055;0.5647;53.299;36.701;90;36.701;255.4;480.59;920.84;599.42;306.83;14.59
01/08/90 16:00;568.1;18.65;824.24;40.145;95.687;4.344;40.284;49.716;90;49.716;214.7;353.4;837.2;546.57;270.55;20.078
01/08/90 17:00;376.2;18.19;706.46;27.131;101.58;10.56;27.612;60;90;60;150.9;225.3;716.99;485.7;212.49;18.81
01/08/90 18:00;180.39;17.46;487.96;14.388;107.53;22.461;15.057;60;90;60;92.498;87.894;496.97;326.89;161.06;9.0196
01/08/90 19:00;10.795;16.54;0;4.0902;112.91;33.766;4.4392;60;90;60;10.497;0.2982;7.7781;3.4761;3.7622;0.5397
01/08/90 20:00;0;15.68;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/08/90 21:00;0;14.81;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/08/90 22:00;0;13.95;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/08/90 23:00;0;13.09;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/09/90 00:00;0;12.49;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/09/90 01:00;0;11.84;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/09/90 02:00;0;11.5;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/09/90 03:00;0;11.15;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/09/90 04:00;0;10.91;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/09/90 05:00;0;10.87;0;0.1526;-115.03;89.847;179.64;0;0;0;0;0;0;0;0;0
01/09/90 06:00;56.805;11.23;252.16;6.2001;-111.58;31.285;6.6635;60;-90;-60;37.397;19.408;258.32;153.57;101.91;2.8403
01/09/90 07:00;204.69;12.03;389.68;18.691;-105.29;17.912;19.328;60;-90;-60;135.6;69.096;398.94;205.16;183.55;10.235
01/09/90 08:00;283.5;12.69;314.12;31.551;-99.408;8.0074;31.898;58.102;-90;-58.102;237;46.495;324.81;87.989;223.45;13.369
01/09/90 09:00;490.1;13.66;564.74;44.632;-93.347;2.3812;44.681;45.319;-90;-45.319;339;151.1;581.51;214.88;352.08;14.548
01/09/90 10:00;710.19;14.82;788.64;57.793;-86.048;2.1051;57.855;32.145;-90;-32.145;379.1;331.09;807.99;391.04;406.06;10.887
01/09/90 11:00;769.61;15.75;785;70.77;-74.105;5.1753;71.454;18.546;-90;-18.546;443;326.61;806.89;344.5;458.4;3.9966
01/09/90 12:00;886;16.65;873;81.928;-34.852;6.6165;85.367;4.6332;-90;-4.6332;391.1;494.89;891.98;496.52;395.18;0.2895
01/09/90 13:00;872.3;17.32;871.6;78.716;55.762;6.3203;80.634;9.3664;90;9.3664;368.2;504.11;889.74;510.92;377.66;1.163
01/09/90 14:00;797.4;17.74;854.51;66.431;79.168;4.3094;66.806;23.194;90;23.194;346.7;450.7;872.46;490.33;375.68;6.4449
01/09/90 15:00;708.4;17.96;852.82;53.339;88.774;0.7318;53.345;36.655;90;36.655;302.6;405.8;869.47;505.83;349.63;14.009
01/09/90 16:00;580.3;17.98;866.61;40.187;95.466;4.1733;40.316;49.684;90;49.684;190.2;390.1;878.85;602.94;255.42;20.485
01/09/90 17:00;388.1;17.67;742.14;27.166;101.39;10.388;27.631;60;90;60;141.1;247.01;752.13;532.14;200.58;19.405
01/09/90 18:00;181.19;17.04;490.78;14.412;107.35;22.326;15.069;60;90;60;92.498;88.696;499.79;329.64;161.08;9.0597
01/09/90 19:00;15.297;16.22;13.452;4.1034;112.74;33.651;4.4479;60;90;60;14.899;0.3977;13.904;4.6271;8.5121;0.7648
01/09/90 20:00;0;15.53;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/09/90 21:00;0;14.85;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/09/90 22:00;0;14.16;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/09/90 23:00;0;13.47;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/10/90 00:00;0;13.03;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/10/90 01:00;0;12.55;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/10/90 02:00;0;12.3;0;0;0;90;0;0;0;0;0;0;0;0;0;0
01/10/90 03:00;0;12.05;0;0;0;90;0;0;0;0;0;0;0;0;0;0
