PVSYST v6.43
;File;File date;Description
Project;Hayward Air Term_Project.PRJ;00/00/00 00h00;Hayward;
Geographical Site;New.SIT;00/00/00 00h00;Hayward Air Term;USA;North_America;
Meteo data;Hayward Air Term_NREL_TMY.MET;00/00/00 00h00;Hayward Air Term;NREL NSRD : TMY3;TMY;
Simulation variant;Hayward Air Term_Project.VCN;00/00/00 00h00;bays_35GCR_flat;
Simulation date;;27/07/16 14h18

Simulation:;Hourly values; from 01/01/90; to 31/12/90

date;HSol;AzSol;AngInc;AngProf;GlobHor;DiffHor;BeamHor;GlobEff;BeamEff;DiffEff;Alb_Eff;GlobInc;BeamInc;DifSInc;Alb Inc;FShdGl;FShdBm;FShdDif;FShdAlb;FIAMGl;FIAMBm;FIAMDif;FIAMAlb;GlobShd;ShdLoss;ShdBLss;ShdDLss
    ;�;�;�;�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;;;;;;;;;W/m�;W/m�;W/m�;W/m�

01/01/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
01/01/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
01/01/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
01/01/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
01/01/90 04:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
01/01/90 05:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
01/01/90 06:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
01/01/90 07:00;2.7752;-58.087;87.225;5.2392;3;0.9976;2.0024;0;0;0;0;3;2.0024;0.9976;0;1;1;1;1;1;1;1;1;0;0;0;0
01/01/90 08:00;10.165;-50.441;79.835;15.723;126;43;83.001;109.63;67.613;42.014;0;126;83.001;43;0;1;1;1;1;0.8701;0.8146;0.9771;1;126;0;0;0
01/01/90 09:00;18.533;-39.079;71.467;23.357;276;71.998;204;259.62;189.27;70.348;0;276;204;71.998;0;1;1;1;1;0.9406;0.9278;0.9771;1;276;0;0;0
01/01/90 10:00;24.922;-25.877;65.078;27.313;399;91.998;307;387.57;297.68;89.889;0;399;307;91.998;0;1;1;1;1;0.9713;0.9696;0.9771;1;399;0;0;0
01/01/90 11:00;28.687;-10.97;61.313;29.134;471;107;364.01;463.35;358.81;104.54;0;471;364.01;107;0;1;1;1;1;0.9838;0.9857;0.9771;1;471;0;0;0
01/01/90 12:00;29.326;4.8237;60.674;29.413;486;104;382.01;478.99;377.38;101.61;0;486;382.01;104;0;1;1;1;1;0.9856;0.9879;0.9771;1;486;0;0;0
01/01/90 13:00;26.742;20.214;63.258;28.233;438;114;324;428.29;316.91;111.39;0;438;324;114;0;1;1;1;1;0.9778;0.9781;0.9771;1;438;0;0;0
01/01/90 14:00;21.306;34.134;68.694;25.229;354;108;246;339.07;233.54;105.53;0;354;246;108;0;1;1;1;1;0.9578;0.9494;0.9771;1;354;0;0;0
01/01/90 15:00;13.637;46.197;76.363;19.316;196.01;96.003;100;180.99;87.185;93.802;0;196.01;100;96.003;0;1;1;1;1;0.9234;0.8718;0.9771;1;196.01;0;0;0
01/01/90 16:00;4.6865;56.25;85.314;8.3938;33;16.003;16.997;27.188;11.552;15.636;0;33;16.997;16.003;0;1;1;1;1;0.8239;0.6796;0.9771;1;33;0;0;0
01/01/90 17:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
01/01/90 18:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
01/01/90 19:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
01/01/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
01/01/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
01/01/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
01/01/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
02/01/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
02/01/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
02/01/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
02/01/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
02/01/90 04:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
02/01/90 05:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
02/01/90 06:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
02/01/90 07:00;2.7643;-58.229;87.236;5.2396;1.9949;1.9949;0;0;0;0;0;1.9949;0;1.9949;0;1;1;1;1;1;1;1;1;0;0;0;0
02/01/90 08:00;10.167;-50.586;79.833;15.772;122;45.002;76.994;106.69;62.723;43.97;0;122;76.994;45.002;0;1;1;1;1;0.8746;0.8147;0.9771;1;122;0;0;0
02/01/90 09:00;18.557;-39.227;71.443;23.43;267;82.002;185;251.8;171.68;80.122;0;267;185;82.002;0;1;1;1;1;0.9431;0.928;0.9771;1;267;0;0;0
02/01/90 10:00;24.971;-26.025;65.029;27.395;350;144;206;340.49;199.79;140.7;0;350;206;144;0;1;1;1;1;0.9728;0.9699;0.9771;1;350;0;0;0
02/01/90 11:00;28.764;-11.106;61.236;29.224;431;145;286;423.67;281.99;141.68;0;431;286;145;0;1;1;1;1;0.983;0.986;0.9771;1;431;0;0;0
02/01/90 12:00;29.429;4.7112;60.571;29.512;442.01;151;291.01;435.12;287.58;147.54;0;442.01;291.01;151;0;1;1;1;1;0.9844;0.9882;0.9771;1;442.01;0;0;0
02/01/90 13:00;26.865;20.133;63.135;28.349;364.01;185;179.01;355.94;175.18;180.76;0;364.01;179.01;185;0;1;1;1;1;0.9778;0.9786;0.9771;1;364.01;0;0;0
02/01/90 14:00;21.441;34.085;68.559;25.369;268.01;167;101.01;259.15;95.985;163.17;0;268.01;101.01;167;0;1;1;1;1;0.967;0.9503;0.9771;1;268.01;0;0;0
02/01/90 15:00;13.778;46.174;76.222;19.5;205.01;126;79.007;192.15;69.036;123.11;0;205.01;79.007;126;0;1;1;1;1;0.9373;0.8738;0.9771;1;205.01;0;0;0
02/01/90 16:00;4.829;56.245;85.171;8.6453;36;22.002;13.998;31.066;9.568;21.498;0;36;13.998;22.002;0;1;1;1;1;0.8629;0.6835;0.9771;1;36;0;0;0
02/01/90 17:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
02/01/90 18:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
02/01/90 19:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
02/01/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
02/01/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
02/01/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
02/01/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
03/01/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
03/01/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
03/01/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
03/01/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
03/01/90 04:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
03/01/90 05:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
03/01/90 06:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
03/01/90 07:00;2.7589;-58.376;87.241;5.2509;1.9949;1.9949;0;0;0;0;0;1.9949;0;1.9949;0;1;1;1;1;1;1;1;1;0;0;0;0
03/01/90 08:00;10.175;-50.734;79.825;15.832;115.01;50.003;65.002;101.82;52.964;48.857;0;115.01;65.002;50.003;0;1;1;1;1;0.8854;0.8148;0.9771;1;115.01;0;0;0
03/01/90 09:00;18.587;-39.379;71.413;23.511;262.01;88.999;173.01;247.56;160.6;86.958;0;262.01;173.01;88.999;0;1;1;1;1;0.9448;0.9283;0.9771;1;262.01;0;0;0
03/01/90 10:00;25.028;-26.174;64.972;27.485;377;121;256;366.58;248.35;118.22;0;377;256;121;0;1;1;1;1;0.9724;0.9701;0.9771;1;377;0;0;0
03/01/90 11:00;28.849;-11.243;61.151;29.32;436.01;156;280;428.59;276.16;152.43;0;436.01;280;156;0;1;1;1;1;0.983;0.9863;0.9771;1;436.01;0;0;0
03/01/90 12:00;29.54;4.6001;60.46;29.619;404;193;210.99;397.16;208.58;188.58;0;404;210.99;193;0;1;1;1;1;0.9831;0.9886;0.9771;1;404;0;0;0
03/01/90 13:00;26.995;20.056;63.005;28.471;410;184;226;401.07;221.29;179.78;0;410;226;184;0;1;1;1;1;0.9782;0.9792;0.9771;1;410;0;0;0
03/01/90 14:00;21.582;34.04;68.418;25.518;283.01;163;120.01;273.41;114.15;159.26;0;283.01;120.01;163;0;1;1;1;1;0.9661;0.9512;0.9771;1;283.01;0;0;0
03/01/90 15:00;13.924;46.155;76.076;19.692;203;127;75.999;190.65;66.562;124.08;0;203;75.999;127;0;1;1;1;1;0.9392;0.8758;0.9771;1;203;0;0;0
03/01/90 16:00;4.9757;56.246;85.024;8.9053;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
03/01/90 17:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
03/01/90 18:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
03/01/90 19:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
03/01/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
03/01/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
03/01/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
03/01/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
04/01/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
04/01/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
04/01/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
04/01/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
04/01/90 04:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
04/01/90 05:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
04/01/90 06:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
04/01/90 07:00;2.7589;-58.527;87.241;5.2734;1.9949;0.9976;0.9974;0;0;0;0;1.9949;0.9974;0.9976;0;1;1;1;1;1;1;1;1;0;0;0;0
04/01/90 08:00;10.189;-50.887;79.811;15.903;115.01;57;58.005;102.97;47.278;55.693;0;115.01;58.005;57;0;1;1;1;1;0.8954;0.8151;0.9771;1;115.01;0;0;0
04/01/90 09:00;18.623;-39.533;71.377;23.602;195;134;61;187.57;56.644;130.93;0;195;61;134;0;1;1;1;1;0.9619;0.9286;0.9771;1;195;0;0;0
04/01/90 10:00;25.091;-26.325;64.909;27.583;194;176;17.993;189.43;17.462;171.97;0;194;17.993;176;0;1;1;1;1;0.9765;0.9705;0.9771;1;194;0;0;0
04/01/90 11:00;28.94;-11.38;61.06;29.425;442.01;198;244.01;434.2;240.74;193.46;0;442.01;244.01;198;0;1;1;1;1;0.9823;0.9866;0.9771;1;442.01;0;0;0
04/01/90 12:00;29.657;4.4904;60.343;29.732;429;175;254;422.18;251.2;170.99;0;429;254;175;0;1;1;1;1;0.9841;0.9889;0.9771;1;429;0;0;0
04/01/90 13:00;27.131;19.981;62.869;28.6;349.01;209;140.01;341.38;137.17;204.21;0;349.01;140.01;209;0;1;1;1;1;0.9781;0.9797;0.9771;1;349.01;0;0;0
04/01/90 14:00;21.728;34;68.272;25.673;328.01;174;154.01;316.64;146.63;170.01;0;328.01;154.01;174;0;1;1;1;1;0.9654;0.9521;0.9771;1;328.01;0;0;0
04/01/90 15:00;14.074;46.142;75.926;19.892;138;117;21.001;132.75;18.436;114.32;0;138;21.001;117;0;1;1;1;1;0.962;0.8779;0.9771;1;138;0;0;0
04/01/90 16:00;4.9618;56.415;85.038;8.9195;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
04/01/90 17:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
04/01/90 18:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
04/01/90 19:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
04/01/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
04/01/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
04/01/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
04/01/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
05/01/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
05/01/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
05/01/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
05/01/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
05/01/90 04:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
05/01/90 05:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
05/01/90 06:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
05/01/90 07:00;2.7644;-58.683;87.236;5.3073;1.9949;0.9976;0.9974;0;0;0;0;1.9949;0.9974;0.9976;0;1;1;1;1;1;1;1;1;0;0;0;0
05/01/90 08:00;10.209;-51.044;79.791;15.984;112.01;54.001;58.005;100.06;47.3;52.763;0;112.01;58.005;54.001;0;1;1;1;1;0.8934;0.8154;0.9771;1;112.01;0;0;0
05/01/90 09:00;18.666;-39.691;71.334;23.702;238.01;116;122;226.68;113.34;113.34;0;238.01;122;116;0;1;1;1;1;0.9524;0.929;0.9771;1;238.01;0;0;0
05/01/90 10:00;25.16;-26.479;64.84;27.689;371;134;237;361;230.08;130.93;0;371;237;134;0;1;1;1;1;0.9731;0.9708;0.9771;1;371;0;0;0
05/01/90 11:00;29.039;-11.518;60.962;29.536;424.01;151;273.01;416.98;269.44;147.54;0;424.01;273.01;151;0;1;1;1;1;0.9834;0.9869;0.9771;1;424.01;0;0;0
05/01/90 12:00;29.78;4.3824;60.22;29.853;460.01;133;327;453.47;323.52;129.95;0;460.01;327;133;0;1;1;1;1;0.9858;0.9893;0.9771;1;460.01;0;0;0
05/01/90 13:00;27.273;19.91;62.727;28.736;430.01;136;294;421.11;288.22;132.88;0;430.01;294;136;0;1;1;1;1;0.9793;0.9803;0.9771;1;430.01;0;0;0
05/01/90 14:00;21.879;33.964;68.121;25.836;335;127;208;322.33;198.24;124.08;0;335;208;127;0;1;1;1;1;0.9622;0.9531;0.9771;1;335;0;0;0
05/01/90 15:00;14.229;46.134;75.771;20.099;221;101;120;204.28;105.6;98.682;0;221;120;101;0;1;1;1;1;0.9244;0.88;0.9771;1;221;0;0;0
05/01/90 16:00;5.1167;56.427;84.883;9.1975;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
05/01/90 17:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
05/01/90 18:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
05/01/90 19:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
05/01/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
05/01/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
05/01/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
05/01/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
06/01/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
06/01/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
06/01/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
06/01/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
06/01/90 04:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
06/01/90 05:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
06/01/90 06:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
06/01/90 07:00;2.7754;-58.842;87.225;5.3528;1.9949;1.9949;0;0;0;0;0;1.9949;0;1.9949;0;1;1;1;1;1;1;1;1;0;0;0;0
06/01/90 08:00;10.235;-51.204;79.765;16.075;73.005;63;10.006;69.719;8.1641;61.555;0;73.005;10.006;63;0;1;1;1;1;0.955;0.8159;0.9771;1;73.005;0;0;0
06/01/90 09:00;18.714;-39.852;71.286;23.81;252;129;123;240.36;114.32;126.04;0;252;123;129;0;1;1;1;1;0.9538;0.9294;0.9771;1;252;0;0;0
06/01/90 10:00;25.236;-26.634;64.764;27.802;301.01;192;109.01;293.46;105.87;187.6;0;301.01;109.01;192;0;1;1;1;1;0.9749;0.9712;0.9771;1;301.01;0;0;0
06/01/90 11:00;29.144;-11.655;60.856;29.654;285;230;54.998;279.03;54.299;224.73;0;285;54.998;230;0;1;1;1;1;0.979;0.9873;0.9771;1;285;0;0;0
06/01/90 12:00;29.911;4.2759;60.089;29.98;422;224;198;414.83;195.97;218.86;0;422;198;224;0;1;1;1;1;0.983;0.9897;0.9771;1;422;0;0;0
06/01/90 13:00;27.421;19.843;62.579;28.879;235.01;170;65.003;229.87;63.764;166.11;0;235.01;65.003;170;0;1;1;1;1;0.9781;0.9809;0.9771;1;235.01;0;0;0
06/01/90 14:00;22.037;33.933;67.963;26.006;357;179;178;344.72;169.82;174.9;0;357;178;179;0;1;1;1;1;0.9656;0.9541;0.9771;1;357;0;0;0
06/01/90 15:00;14.389;46.132;75.611;20.315;219;97.998;121;202.49;106.74;95.751;0;219;121;97.998;0;1;1;1;1;0.9246;0.8821;0.9771;1;219;0;0;0
06/01/90 16:00;5.1103;56.608;84.89;9.2294;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
06/01/90 17:00;0.0234;61.333;89.977;0.0488;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
06/01/90 18:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
06/01/90 19:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
06/01/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
06/01/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
06/01/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
06/01/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
07/01/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
07/01/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
07/01/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
07/01/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
07/01/90 04:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
07/01/90 05:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
07/01/90 06:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
07/01/90 07:00;2.792;-59.006;87.208;5.4101;1.0051;0.9976;0.0075;0;0;0;0;1.0051;0.0075;0.9976;0;1;1;1;1;1;1;1;1;0;0;0;0
07/01/90 08:00;10.266;-51.368;79.734;16.178;49.005;48.999;0.0064;47.881;0.0053;47.875;0;49.005;0.0064;48.999;0;1;1;1;1;0.9771;0.8165;0.9771;1;49.005;0;0;0
07/01/90 09:00;18.77;-40.015;71.23;23.928;67.005;66.997;0.0086;65.469;0.008;65.461;0;67.005;0.0086;66.997;0;1;1;1;1;0.9771;0.9299;0.9771;1;67.005;0;0;0
07/01/90 10:00;25.319;-26.791;64.681;27.924;102;102;0;99.662;0;99.662;0;102;0;102;0;1;1;1;1;0.9771;1;0.9771;1;102;0;0;0
07/01/90 11:00;29.255;-11.793;60.745;29.779;128;128;0;125.06;0;125.06;0;128;0;128;0;1;1;1;1;0.9771;1;0.9771;1;128;0;0;0
07/01/90 12:00;30.048;4.1712;59.952;30.114;136.01;136;0.0032;132.89;0.0032;132.88;0;136.01;0.0032;136;0;1;1;1;1;0.9771;0.99;0.9771;1;136.01;0;0;0
07/01/90 13:00;27.575;19.778;62.425;29.029;141;141;0.0034;137.77;0.0033;137.76;0;141;0.0034;141;0;1;1;1;1;0.9771;0.9815;0.9771;1;141;0;0;0
07/01/90 14:00;22.199;33.906;67.801;26.183;144;144;0.0037;140.7;0.0036;140.7;0;144;0.0037;144;0;1;1;1;1;0.9771;0.9551;0.9771;1;144;0;0;0
07/01/90 15:00;14.553;46.135;75.447;20.538;227;149;77.997;214.55;68.972;145.58;0;227;77.997;149;0;1;1;1;1;0.9452;0.8843;0.9771;1;227;0;0;0
07/01/90 16:00;5.2729;56.632;84.727;9.5253;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
07/01/90 17:00;0.1844;61.366;89.816;0.3848;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
07/01/90 18:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
07/01/90 19:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
07/01/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
07/01/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
07/01/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
07/01/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
08/01/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
08/01/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
08/01/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
08/01/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
08/01/90 04:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
08/01/90 05:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
08/01/90 06:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
08/01/90 07:00;2.8142;-59.174;87.186;5.4794;1.9949;0.9976;0.9974;0;0;0;0;1.9949;0.9974;0.9976;0;1;1;1;1;1;1;1;1;0;0;0;0
08/01/90 08:00;10.303;-51.535;79.697;16.291;94.006;62.002;32.004;86.734;26.154;60.58;0;94.006;32.004;62.002;0;1;1;1;1;0.9226;0.8172;0.9771;1;94.006;0;0;0
08/01/90 09:00;18.831;-40.181;71.169;24.054;271.01;114;157.01;257.47;146.08;111.39;0;271.01;157.01;114;0;1;1;1;1;0.95;0.9304;0.9771;1;271.01;0;0;0
