PVSYST v6.42
;File;File date;Description
Project;Hayward Air Term_Project.PRJ;00/00/00 00h00;Hayward;
Geographical Site;New.SIT;00/00/00 00h00;Hayward Air Term;United States;North_America;
Meteo data;Hayward Air Term_NREL_TMY.MET;00/00/00 00h00;Hayward Air Term;NREL NSRD : TMY3;TMY;
Simulation variant;Hayward Air Term_Project.VC3;28/03/16 17h48;panel az = +20 tilt = -20;
Simulation date;;28/03/16 17h49

Simulation:;Hourly values; from 01/01/90; to 31/12/90

date;GlobHor;T Amb;GlobEff;HSol;AzSol;AngInc;AngProf;PlTilt;PlAzim;PhiAng;DiffHor;BeamHor;GlobInc;BeamInc;DifSInc;Alb Inc
    ;W/m�;캜;W/m�;�;�;�;�;�;�;�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�

01/01/90 00:00;0;6.1998;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/01/90 01:00;0;6.4001;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/01/90 02:00;0;6.4001;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/01/90 03:00;0;6.5999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/01/90 04:00;0;6.7997;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/01/90 05:00;0;7.0001;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/01/90 06:00;0;6.9002;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/01/90 07:00;3;7.2998;37.936;2.7752;-58.087;33.502;3.0163;61.976;-81.17;-60;0.9976;2.0024;38.433;34.487;3.7863;0.159
01/01/90 08:00;126;7.6999;489.1;10.165;-50.441;33.921;11.782;61.976;-81.17;-60;43;83.001;497.15;390.27;100.2;6.68
01/01/90 09:00;276;8.7;615.63;18.533;-39.079;39.607;24.311;61.976;-81.17;-60;71.998;204;627.79;494.49;118.67;14.632
01/01/90 10:00;399;8.9997;601.5;24.922;-25.877;49.171;39.216;61.976;-81.17;-60;91.998;307;619.02;476.34;121.53;21.153
01/01/90 11:00;471;9.3999;485.14;28.687;-10.97;60.801;58.241;61.976;-81.17;-60;107;364.01;509.17;369.94;114.26;24.97
01/01/90 12:00;486;10.5;302.8;29.326;4.8237;73.378;88.777;55.495;-84.489;-52.927;104;382.01;334.28;223.12;90.093;21.069
01/01/90 13:00;438;10.5;133.76;26.742;20.214;83.255;153.17;20.063;-164.74;1.6243;114;324;168.83;84.572;81.598;2.658
01/01/90 14:00;354;11.1;223.63;21.306;34.134;77.687;82.447;61.976;121.17;60;108;246;253.93;144.38;90.788;18.768
01/01/90 15:00;196.01;11.1;230.62;13.637;46.197;70.537;43.099;61.976;121.17;60;96.003;100;248.67;141.33;96.957;10.391
01/01/90 16:00;33;9.9998;118.6;4.6865;56.25;65.712;10.946;61.976;121.17;60;16.003;16.997;126.29;85.57;38.975;1.7495
01/01/90 17:00;0;8.2999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/01/90 18:00;0;7.6999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/01/90 19:00;0;7.1999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/01/90 20:00;0;5.4999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/01/90 21:00;0;4.9999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/01/90 22:00;0;4.4998;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/01/90 23:00;0;3.9997;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/02/90 00:00;0;3.6002;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/02/90 01:00;0;3.2;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/02/90 02:00;0;2.7999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/02/90 03:00;0;2.5002;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/02/90 04:00;0;2.1999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/02/90 05:00;0;2.0001;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/02/90 06:00;0;1.6;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/02/90 07:00;1.9949;1.0999;0;2.7643;-58.229;33.421;3.0013;61.976;-81.17;-60;1.9949;0;-0.1639;0;-0.2697;0.1058
01/02/90 08:00;122;3.2999;464.04;10.167;-50.586;33.804;11.767;61.976;-81.17;-60;45.002;76.994;471.89;362.44;102.99;6.4676
01/02/90 09:00;267;4.9999;581.24;18.557;-39.227;39.468;24.29;61.976;-81.17;-60;82.002;185;593.12;448.77;130.2;14.155
01/02/90 10:00;350;6.5999;487.46;24.971;-26.025;49.029;39.176;61.976;-81.17;-60;144;206;502.48;319.94;163.98;18.555
01/02/90 11:00;431;8.7999;439.33;28.764;-11.106;60.663;58.154;61.976;-81.17;-60;145;286;460.4;291.19;146.37;22.849
01/02/90 12:00;442.01;8.8998;285.97;29.429;4.7112;73.24;88.704;55.372;-84.557;-52.792;151;291.01;311.98;170.78;122.11;19.084
01/02/90 13:00;364.01;8.7999;170.15;26.865;20.133;83.133;153.1;20.024;-162.9;0.9923;185;179.01;193.4;47.359;143.84;2.2004
01/02/90 14:00;268.01;9.3999;179.63;21.441;34.085;77.671;82.622;61.976;121.17;60;167;101.01;195.43;59.006;122.22;14.208
01/02/90 15:00;205.01;8.7999;222.81;13.778;46.174;70.497;43.448;61.976;121.17;60;126;79.007;238.58;110.75;116.96;10.868
01/02/90 16:00;36;8.2999;106.76;4.829;56.245;65.648;11.274;61.976;121.17;60;22.002;13.998;113.38;68.565;42.905;1.9086
01/02/90 17:00;0;7.1999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/02/90 18:00;0;4.9999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/02/90 19:00;0;4.3999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/02/90 20:00;0;3.8;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/02/90 21:00;0;3.2999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/02/90 22:00;0;2.7999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/02/90 23:00;0;2.4003;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/03/90 00:00;0;1.9002;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/03/90 01:00;0;1.6;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/03/90 02:00;0;1.1998;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/03/90 03:00;0;0.9001;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/03/90 04:00;0;0.5998;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/03/90 05:00;0;0.4001;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/03/90 06:00;0;-0.0001;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/03/90 07:00;1.9949;-0.6001;0;2.7589;-58.376;33.334;2.9922;61.976;-81.17;-60;1.9949;0;-0.1654;0;-0.2712;0.1058
01/03/90 08:00;115.01;1.6;413.84;10.175;-50.734;33.681;11.759;61.976;-81.17;-60;50.003;65.002;421.33;306.18;109.05;6.0971
01/03/90 09:00;262.01;4.9999;559.67;18.587;-39.379;39.323;24.277;61.976;-81.17;-60;88.999;173.01;571.38;419.89;137.59;13.89
01/03/90 10:00;377;7.1999;551.53;25.028;-26.174;48.883;39.143;61.976;-81.17;-60;121;256;567.95;397.92;150.04;19.987
01/03/90 11:00;436.01;8.7999;437.01;28.849;-11.243;60.523;58.075;61.976;-81.17;-60;156;280;457.77;285.56;149.1;23.115
01/03/90 12:00;404;9.3999;273.3;29.54;4.6001;73.101;88.653;55.23;-84.636;-52.636;193;210.99;294.65;124.4;152.89;17.36
01/03/90 13:00;410;9.9998;173.26;26.995;20.056;83.005;153;20.004;-161.19;0.4061;184;226;200.69;60.636;137.58;2.4736
01/03/90 14:00;283.01;9.9998;186.57;21.582;34.04;77.648;82.785;61.976;121.17;60;163;120.01;204.22;69.795;119.42;15.004
01/03/90 15:00;203;9.3999;218.79;13.924;46.155;70.452;43.795;61.976;121.17;60;127;75.999;234.05;105.68;117.61;10.762
01/03/90 16:00;0;8.2999;0;4.9757;56.246;65.577;11.608;61.976;121.17;60;0;0;0;0;0;0
01/03/90 17:00;0;6.5999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/03/90 18:00;0;4.9999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/03/90 19:00;0;4.1002;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/03/90 20:00;0;3.2999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/03/90 21:00;0;2.7999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/03/90 22:00;0;2.1999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/03/90 23:00;0;1.6;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/04/90 00:00;0;1.0999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/04/90 01:00;0;0.6997;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/04/90 02:00;0;0.3002;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/04/90 03:00;0;-0.1;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/04/90 04:00;0;-0.4003;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/04/90 05:00;0;-0.6999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/04/90 06:00;0;-1.2;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/04/90 07:00;1.9949;-0.6001;22.56;2.7589;-58.527;33.24;2.9889;61.976;-81.17;-60;0.9976;0.9974;22.952;17.331;5.5161;0.1058
01/04/90 08:00;115.01;1.6;384.24;10.189;-50.887;33.552;11.757;61.976;-81.17;-60;57;58.005;391.5;273.27;112.14;6.0971
01/04/90 09:00;195;5.4999;294.26;18.623;-39.533;39.174;24.27;61.976;-81.17;-60;134;61;302.22;148.09;143.79;10.338
01/04/90 10:00;194;6.0999;178.75;25.091;-26.325;48.734;39.118;61.976;-81.17;-60;176;17.993;185.41;27.986;147.14;10.285
01/04/90 11:00;442.01;8.2999;435.66;28.94;-11.38;60.381;58.004;61.976;-81.17;-60;198;244.01;455.81;249.22;183.16;23.433
01/04/90 12:00;429;8.7999;285.25;29.657;4.4904;72.959;88.624;55.07;-84.726;-52.459;175;254;309.06;150.44;140.28;18.337
01/04/90 13:00;349.01;9.4998;181.72;27.131;19.981;82.869;152.87;20;-159.61;-0.1345;209;140.01;201.69;38.111;161.47;2.1049
01/04/90 14:00;328.01;9.9998;211.94;21.728;34;77.618;82.938;61.976;121.17;60;174;154.01;233.41;89.202;126.82;17.389
01/04/90 15:00;138;11.1;123.89;14.074;46.142;70.399;44.14;61.976;121.17;60;117;21.001;130.57;28.97;94.283;7.3162
01/04/90 16:00;0;9.3999;0;4.9618;56.415;65.436;11.506;61.976;121.17;60;0;0;0;0;0;0
01/04/90 17:00;0;7.1999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/04/90 18:00;0;6.0999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/04/90 19:00;0;4.3999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/04/90 20:00;0;4.3999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/04/90 21:00;0;3.9997;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/04/90 22:00;0;3.5003;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/04/90 23:00;0;3.1001;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/05/90 00:00;0;2.7;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/05/90 01:00;0;2.4003;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/05/90 02:00;0;2.1;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/05/90 03:00;0;1.9002;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/05/90 04:00;0;1.6;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/05/90 05:00;0;1.5001;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/05/90 06:00;0;1.0999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/05/90 07:00;1.9949;2.1999;22.552;2.7644;-58.683;33.14;2.9915;61.976;-81.17;-60;0.9976;0.9974;22.944;17.316;5.522;0.1058
01/05/90 08:00;112.01;3.2999;379.57;10.209;-51.044;33.416;11.762;61.976;-81.17;-60;54.001;58.005;386.62;273.17;107.51;5.938
01/05/90 09:00;238.01;4.9999;457.98;18.666;-39.691;39.019;24.271;61.976;-81.17;-60;116;122;468.69;296.18;159.9;12.618
01/05/90 10:00;371;6.5999;527.42;25.16;-26.479;48.581;39.1;61.976;-81.17;-60;134;237;543.1;368.78;154.65;19.669
01/05/90 11:00;424.01;7.6999;426.87;29.039;-11.518;60.237;57.941;61.976;-81.17;-60;151;273.01;446.9;279.21;145.22;22.479
01/05/90 12:00;460.01;7.6999;299.95;29.78;4.3824;72.815;88.617;54.892;-84.826;-52.263;133;327;327.74;194.53;113.66;19.545
01/05/90 13:00;430.01;7.6999;152.05;27.273;19.91;82.727;152.71;20.01;-158.16;-0.6302;136;294;184.12;81.227;100.3;2.5957
01/05/90 14:00;335;6.5999;211.27;21.879;33.964;77.583;83.079;61.976;121.17;60;127;208;237.19;120.02;99.413;17.76
01/05/90 15:00;221;6.5999;256.47;14.229;46.134;70.34;44.482;61.976;121.17;60;101;120;276.74;164.24;100.78;11.716
01/05/90 16:00;0;4.9999;0;5.1167;56.427;65.351;11.852;61.976;121.17;60;0;0;0;0;0;0
01/05/90 17:00;0;4.9999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/05/90 18:00;0;4.9999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/05/90 19:00;0;4.3999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/05/90 20:00;0;4.3999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/05/90 21:00;0;4.3999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/05/90 22:00;0;4.3999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/05/90 23:00;0;4.3999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/06/90 00:00;0;4.4998;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/06/90 01:00;0;4.6003;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/06/90 02:00;0;4.7002;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/06/90 03:00;0;4.9;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/06/90 04:00;0;5.0998;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/06/90 05:00;0;5.4;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/06/90 06:00;0;5.4999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/06/90 07:00;1.9949;5.4999;0;2.7754;-58.842;33.033;3;61.976;-81.17;-60;1.9949;0;-0.1719;0;-0.2776;0.1058
01/06/90 08:00;73.005;6.5999;128.89;10.235;-51.204;33.274;11.773;61.976;-81.17;-60;63;10.006;132.65;47.082;81.696;3.8704
01/06/90 09:00;252;6.5999;474.62;18.714;-39.852;38.86;24.278;61.976;-81.17;-60;129;123;485.89;298.52;174.01;13.36
01/06/90 10:00;301.01;7.1999;368.52;25.236;-26.634;48.425;39.09;61.976;-81.17;-60;192;109.01;380.7;169.67;195.07;15.958
01/06/90 11:00;285;7.1999;237.92;29.144;-11.655;60.09;57.886;61.976;-81.17;-60;230;54.998;247.88;56.312;176.46;15.109
01/06/90 12:00;422;7.1999;286.77;29.911;4.2759;72.668;88.63;54.697;-84.936;-52.048;224;198;307.64;118.29;171.54;17.812
01/06/90 13:00;235.01;7.6999;148.07;27.421;19.843;82.578;152.54;20.028;-156.84;-1.0815;170;65.003;159.88;18.233;140.23;1.4212
01/06/90 14:00;357;7.6999;231.3;22.037;33.933;77.542;83.209;61.976;121.17;60;179;178;255.32;102.34;134.05;18.927
01/06/90 15:00;219;7.6999;254.14;14.389;46.132;70.275;44.82;61.976;121.17;60;97.998;121;274.24;164.34;98.288;11.61
01/06/90 16:00;0;8.2999;0;5.1103;56.608;65.196;11.761;61.976;121.17;60;0;0;0;0;0;0
01/06/90 17:00;0;8.7999;0;0.0234;61.333;90;179.97;20;-160;0;0;0;0;0;0;0
01/06/90 18:00;0;9.3999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/06/90 19:00;0;9.3999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/06/90 20:00;0;8.7999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/06/90 21:00;0;8.8998;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/06/90 22:00;0;8.8998;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/06/90 23:00;0;8.9997;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/07/90 00:00;0;9.1002;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/07/90 01:00;0;9.3;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/07/90 02:00;0;9.4998;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/07/90 03:00;0;9.8;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/07/90 04:00;0;9.9998;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/07/90 05:00;0;10.4;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/07/90 06:00;0;10.5;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/07/90 07:00;1.0051;11.6;0;2.792;-59.006;32.92;3.0144;61.976;-81.17;-60;0.9976;0.0075;-0.0172;0.1294;-0.1998;0.0533
01/07/90 08:00;49.005;11.6;37.089;10.266;-51.368;33.126;11.79;61.976;-81.17;-60;48.999;0.0064;38.54;0.0303;35.912;2.598
01/07/90 09:00;67.005;11.6;46.534;18.77;-40.015;38.695;24.292;61.976;-81.17;-60;66.997;0.0086;48.343;0.0209;44.77;3.5523
01/07/90 10:00;102;12.2;72.717;25.319;-26.791;48.266;39.088;61.976;-81.17;-60;102;0;75.551;0;70.143;5.4076
01/07/90 11:00;128;12.2;90.696;29.255;-11.793;59.942;57.839;61.976;-81.17;-60;128;0;94.228;0;87.442;6.7857
01/07/90 12:00;136.01;10.5;100.52;30.048;4.1712;72.519;88.664;54.485;-85.056;-51.815;136;0.0032;104.51;0.0019;98.812;5.6997
01/07/90 13:00;141;9.3999;124.19;27.575;19.778;82.423;152.35;20.053;-155.65;-1.4895;141;0.0034;129.39;0.001;128.53;0.8548
01/07/90 14:00;144;9.3999;99.344;22.199;33.906;77.494;83.328;61.976;121.17;60;144;0.0037;103.21;0.0021;95.569;7.6342
01/07/90 15:00;227;9.9998;237.99;14.553;46.135;70.203;45.154;61.976;121.17;60;149;77.997;253.77;105.13;136.61;12.034
01/07/90 16:00;0;9.3999;0;5.2729;56.632;65.097;12.116;61.976;121.17;60;0;0;0;0;0;0
01/07/90 17:00;0;8.7999;0;0.1844;61.366;90;179.75;20;-160;0;0;0;0;0;0;0
01/07/90 18:00;0;8.7999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/07/90 19:00;0;9.3999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/07/90 20:00;0;8.7999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/07/90 21:00;0;8.7;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/07/90 22:00;0;8.5003;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/07/90 23:00;0;8.2999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/08/90 00:00;0;8.2;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/08/90 01:00;0;8.2;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/08/90 02:00;0;8.2;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/08/90 03:00;0;8.2;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/08/90 04:00;0;8.2999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/08/90 05:00;0;8.3998;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/08/90 06:00;0;8.2999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/08/90 07:00;1.9949;8.7999;22.34;2.8142;-59.174;32.8;3.0347;61.976;-81.17;-60;0.9976;0.9974;22.726;17.076;5.5451;0.1058
01/08/90 08:00;94.006;9.9998;247.76;10.303;-51.535;32.971;11.813;61.976;-81.17;-60;62.002;32.004;253.16;150.11;98.067;4.9837
01/08/90 09:00;271.01;9.9998;541.21;18.831;-40.181;38.527;24.313;61.976;-81.17;-60;114;157.01;552.88;380.54;157.98;14.368
01/08/90 10:00;403.01;11.1;605.6;25.409;-26.949;48.104;39.093;61.976;-81.17;-60;102;301.01;622.62;468.47;132.78;21.366
01/08/90 11:00;482;9.9998;501.8;29.374;-11.931;59.792;57.799;61.976;-81.17;-60;107;375;525.45;384.66;115.23;25.553
01/08/90 12:00;496.01;10.5;318.07;30.191;4.0683;72.369;88.719;54.257;-85.186;-51.564;108;388.01;348.77;233.7;94.449;20.626
01/08/90 13:00;462;11.1;147.62;27.735;19.718;82.261;152.15;20.082;-154.59;-1.8552;110;352;183.53;101.85;78.865;2.809
01/08/90 14:00;363;11.6;228.21;22.367;33.885;77.441;83.435;61.976;121.17;60;120;243;257.2;138.86;99.098;19.245
01/08/90 15:00;226.01;9.9998;261.26;14.722;46.143;70.124;45.484;61.976;121.17;60;97;129.01;281.95;172.58;97.379;11.982
01/08/90 16:00;0;9.3999;0;5.4391;56.662;64.992;12.475;61.976;121.17;60;0;0;0;0;0;0
01/08/90 17:00;0;9.3999;0;0.1749;61.558;90;179.77;20;-160;0;0;0;0;0;0;0
01/08/90 18:00;0;8.7999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/08/90 19:00;0;8.2999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/08/90 20:00;0;7.6999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/08/90 21:00;0;7.2998;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/08/90 22:00;0;6.9002;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/08/90 23:00;0;6.5999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/09/90 00:00;0;6.3002;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/09/90 01:00;0;6;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/09/90 02:00;0;5.8002;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/09/90 03:00;0;5.5998;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/09/90 04:00;0;5.4;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/09/90 05:00;0;5.3001;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/09/90 06:00;0;4.9999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/09/90 07:00;1.9949;4.3999;0;2.8419;-59.345;32.673;3.0609;61.976;-81.17;-60;1.9949;0;-0.1812;0;-0.2869;0.1058
01/09/90 08:00;122;6.0999;455.88;10.346;-51.706;32.811;11.843;61.976;-81.17;-60;46.997;74.999;463.49;350.97;106.06;6.4676
01/09/90 09:00;271.01;7.1999;590.12;18.898;-40.35;38.353;24.341;61.976;-81.17;-60;83;188.01;601.72;455.2;132.15;14.368
01/09/90 10:00;371;8.7999;522.49;25.505;-27.11;47.938;39.105;61.976;-81.17;-60;144;227;537.85;353.18;165.01;19.669
01/09/90 11:00;470;11.1;487.52;29.499;-12.069;59.64;57.767;61.976;-81.17;-60;126;344;510.13;353.1;132.12;24.917
01/09/90 12:00;483;11.6;316.28;30.341;3.9673;72.215;88.793;54.013;-85.326;-51.295;128;355;345.15;214.65;110.58;19.919
01/09/90 13:00;434;12.2;164.27;27.901;19.661;82.093;151.94;20.114;-153.65;-2.1801;144;290;195.34;85.254;107.44;2.6468
01/09/90 14:00;354;12.2;220.29;22.54;33.868;77.381;83.531;61.976;121.17;60;127;227.01;247.44;129.38;99.296;18.768
01/09/90 15:00;203;11.1;226.34;14.895;46.156;70.04;45.809;61.976;121.17;60;109;93.997;242.71;124.83;107.11;10.762
01/09/90 16:00;0;10.5;0;5.6089;56.698;64.879;12.838;61.976;121.17;60;0;0;0;0;0;0
01/09/90 17:00;0;9.3999;0;0.3426;61.603;90;179.54;20;-160;0;0;0;0;0;0;0
01/09/90 18:00;0;8.7999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/09/90 19:00;0;8.2999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/09/90 20:00;0;8.2999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/09/90 21:00;0;7.7998;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/09/90 22:00;0;7.1999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/09/90 23:00;0;6.5999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/10/90 00:00;0;6.0999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/10/90 01:00;0;5.6997;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/10/90 02:00;0;5.3001;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/10/90 03:00;0;4.9;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/10/90 04:00;0;4.6003;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/10/90 05:00;0;4.3;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/10/90 06:00;0;3.8;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/10/90 07:00;1.9949;2.7;22.051;2.8753;-59.52;32.541;3.0931;61.976;-81.17;-60;0.9976;0.9974;22.432;16.761;5.5647;0.1058
01/10/90 08:00;126;4.3999;470.27;10.395;-51.88;32.644;11.879;61.976;-81.17;-60;48.001;77.999;478.03;363.99;107.36;6.68
01/10/90 09:00;271.01;7.1999;588.38;18.972;-40.522;38.175;24.376;61.976;-81.17;-60;83.997;187.01;599.91;452.2;133.35;14.368
01/10/90 10:00;392;8.7999;582.71;25.607;-27.271;47.77;39.125;61.976;-81.17;-60;112;280;599.1;435.42;142.9;20.782
01/10/90 11:00;470;9.3999;488.3;29.631;-12.207;59.487;57.743;61.976;-81.17;-60;124;346;510.79;355.33;130.55;24.917
01/10/90 12:00;477;10.5;315.32;30.498;3.8682;72.06;88.886;53.754;-85.476;-51.01;135;342;343.34;207.57;116.27;19.498
01/10/90 13:00;447;10.5;161.99;28.073;19.607;81.919;151.72;20.145;-152.82;-2.4654;133;314;194.63;93.793;98.103;2.7346
01/10/90 14:00;353;7.6999;220.28;22.717;33.855;77.315;83.615;61.976;121.17;60;130;222.99;246.91;126.8;101.39;18.714
01/10/90 15:00;212;8.2999;237.25;15.072;46.176;69.948;46.127;61.976;121.17;60;108;103.99;254.68;137.12;106.32;11.239
01/10/90 16:00;0;7.1999;0;5.7823;56.74;64.761;13.204;61.976;121.17;60;0;0;0;0;0;0
01/10/90 17:00;0;6.5999;0;0.3391;61.807;90;179.55;20;-160;0;0;0;0;0;0;0
01/10/90 18:00;0;6.0999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/10/90 19:00;0;5.4999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/10/90 20:00;0;4.3999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/10/90 21:00;0;3.8999;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
01/10/90 22:00;0;3.3998;0;0;0;90;0;20;-160;0;0;0;0;0;0;0
