PVSYST v6.43
;File;File date;Description
Project;Seattle_Project.PRJ;00/00/00 00h00;Seattle;
Geographical Site;New.SIT;00/00/00 00h00;Seattle;United States;North_America;
Meteo data;Seattle_MN71_Synthetic.MET;00/00/00 00h00;Seattle;MeteoNorm 7.1 station;Synthetic;
Simulation variant;Seattle_Project.VCE;18/05/16 18h05;20R_2GCR_flat;
Simulation date;;18/05/16 18h13

Simulation:;Hourly values; from 01/01/90; to 31/12/90

date;HSol;AzSol;AngInc;AngProf;GlobHor;DiffHor;BeamHor;GlobEff;BeamEff;DiffEff;Alb_Eff;GlobInc;BeamInc;DifSInc;Alb Inc;FShdGl;FShdBm;FShdDif;FShdAlb;FIAMGl;FIAMBm;FIAMDif;FIAMAlb;GlobShd;ShdLoss;ShdBLss;ShdDLss;ShdALss
    ;�;�;�;�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;;;;;;;;;W/m�;W/m�;W/m�;W/m�;W/m�

18/07/90 07:00;28.005;-91.477;61.995;92.775;332.41;162.9;169.51;325.83;166.66;159.16;0;332.41;169.51;162.9;0;1;1;1;1;0.9802;0.9832;0.9771;1;332.41;0;0;0;0
18/07/90 08:00;38.066;-79.866;51.934;77.338;423.81;263.6;160.2;417.45;159.89;257.56;0;423.81;160.2;263.6;0;1;1;1;1;0.985;0.9981;0.9771;1;423.81;0;0;0;0
18/07/90 09:00;47.715;-65.993;42.285;69.696;411.9;338.2;73.705;404.15;73.705;330.45;0;411.9;73.705;338.2;0;1;1;1;1;0.9812;1;0.9771;1;411.9;0;0;0;0
18/07/90 10:00;56.19;-47.817;33.81;65.787;354.6;332.9;21.696;346.96;21.696;325.27;0;354.6;21.696;332.9;0;1;1;1;1;0.9785;1;0.9771;1;354.6;0;0;0;0
18/07/90 11:00;62.079;-22.863;27.921;63.973;313.61;301.7;11.904;306.69;11.904;294.78;0;313.61;11.904;301.7;0;1;1;1;1;0.9779;1;0.9771;1;313.61;0;0;0;0
18/07/90 12:00;63.423;7.8176;26.577;63.636;283.39;273.8;9.5954;277.11;9.5954;267.52;0;283.39;9.5954;273.8;0;1;1;1;1;0.9778;1;0.9771;1;283.39;0;0;0;0
18/07/90 13:00;59.584;36.269;30.416;64.67;325.51;310.3;15.204;318.39;15.204;303.19;0;325.51;15.204;310.3;0;1;1;1;1;0.9781;1;0.9771;1;325.51;0;0;0;0
18/07/90 14:00;52.176;57.591;37.824;67.408;186.3;183.3;2.9941;182.09;2.9941;179.1;0;186.3;2.9941;183.3;0;1;1;1;1;0.9774;1;0.9771;1;186.3;0;0;0;0
18/07/90 15:00;42.987;73.307;47.013;72.872;110.9;110.5;0.3955;108.36;0.3955;107.97;0;110.9;0.3955;110.5;0;1;1;1;1;0.9772;1;0.9771;1;110.9;0;0;0;0
18/07/90 16:00;33.063;85.852;56.937;83.659;101.7;101.3;0.4035;99.377;0.4007;98.976;0;101.7;0.4035;101.3;0;1;1;1;1;0.9771;0.9931;0.9771;1;101.7;0;0;0;0
18/07/90 17:00;22.977;96.84;67.023;105.69;43.207;43.097;0.1096;42.214;0.1052;42.109;0;43.207;0.1096;43.097;0;1;1;1;1;0.977;0.9596;0.9771;1;43.207;0;0;0;0
18/07/90 18:00;13.109;107.27;76.891;141.88;14.893;14.893;0;14.551;0;14.551;0;14.893;0;14.893;0;1;1;1;1;0.9771;1;0.9771;1;14.893;0;0;0;0
18/07/90 19:00;4.0848;117.45;85.915;171.19;4.4948;4.4948;0;0;0;0;0;4.4948;0;4.4948;0;1;1;1;1;1;1;1;1;0;0;0;0;0
18/07/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
18/07/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
18/07/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
18/07/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
19/07/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
19/07/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
19/07/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
19/07/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
19/07/90 04:00;1.8606;-119.89;88.139;176.27;0.9971;0.9971;0;0;0;0;0;0.9971;0;0.9971;0;1;1;1;1;1;1;1;1;0;0;0;0;0
19/07/90 05:00;8.2073;-112.39;81.793;159.26;66.203;55.001;11.202;62.417;8.6766;53.74;0;66.203;11.202;55.001;0;1;1;1;1;0.9428;0.7746;0.9771;1;66.203;0;0;0;0
19/07/90 06:00;17.849;-101.97;72.151;122.78;155.8;127.8;27.997;150.67;25.797;124.87;0;155.8;27.997;127.8;0;1;1;1;1;0.9671;0.9214;0.9771;1;155.8;0;0;0;0
19/07/90 07:00;27.87;-91.348;62.13;92.548;272.6;218.4;54.2;266.65;53.262;213.39;0;272.6;54.2;218.4;0;1;1;1;1;0.9782;0.9827;0.9771;1;272.6;0;0;0;0
19/07/90 08:00;37.929;-79.725;52.071;77.107;411.6;274.9;136.71;405.02;136.42;268.59;0;411.6;136.71;274.9;0;1;1;1;1;0.984;0.9979;0.9771;1;411.6;0;0;0;0
19/07/90 09:00;47.571;-65.842;42.429;69.49;527.11;323.7;203.41;519.69;203.41;316.28;0;527.11;203.41;323.7;0;1;1;1;1;0.9859;1;0.9771;1;527.11;0;0;0;0
19/07/90 10:00;56.032;-47.677;33.968;65.6;576.8;382.3;194.5;568.04;194.5;373.54;0;576.8;194.5;382.3;0;1;1;1;1;0.9848;1;0.9771;1;576.8;0;0;0;0
19/07/90 11:00;61.905;-22.797;28.095;63.796;604.7;418.6;186.1;595.11;186.1;409.01;0;604.7;186.1;418.6;0;1;1;1;1;0.9841;1;0.9771;1;604.7;0;0;0;0
19/07/90 12:00;63.25;7.7373;26.75;63.46;586.99;428.8;158.2;577.16;158.2;418.97;0;586.99;158.2;428.8;0;1;1;1;1;0.9833;1;0.9771;1;586.99;0;0;0;0
19/07/90 13:00;59.433;36.087;30.567;64.485;583.7;426.3;157.4;573.93;157.4;416.53;0;583.7;157.4;426.3;0;1;1;1;1;0.9833;1;0.9771;1;583.7;0;0;0;0
19/07/90 14:00;52.048;57.392;37.952;67.203;527.2;380.6;146.6;518.48;146.6;371.87;0;527.2;146.6;380.6;0;1;1;1;1;0.9834;1;0.9771;1;527.2;0;0;0;0
19/07/90 15:00;42.873;73.122;47.127;72.634;425.29;317.7;107.59;418.01;107.59;310.42;0;425.29;107.59;317.7;0;1;1;1;1;0.9829;1;0.9771;1;425.29;0;0;0;0
19/07/90 16:00;32.955;85.685;57.045;83.38;337.69;266;71.691;331.09;71.186;259.9;0;337.69;71.691;266;0;1;1;1;1;0.9804;0.993;0.9771;1;337.69;0;0;0;0
19/07/90 17:00;22.868;96.689;67.132;105.44;201.69;168;33.696;196.46;32.315;164.15;0;201.69;33.696;168;0;1;1;1;1;0.9741;0.959;0.9771;1;201.69;0;0;0;0
19/07/90 18:00;12.995;107.13;77.005;141.92;96.099;81.299;14.801;92.2;12.765;79.435;0;96.099;14.801;81.299;0;1;1;1;1;0.9594;0.8624;0.9771;1;96.099;0;0;0;0
19/07/90 19:00;4.1118;117.14;85.888;171.04;3.7034;3.6991;0.0043;0;0;0;0;3.7034;0.0043;3.6991;0;1;1;1;1;1;1;1;1;0;0;0;0;0
19/07/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
19/07/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
19/07/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
19/07/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
20/07/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
20/07/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
20/07/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
20/07/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
20/07/90 04:00;1.7079;-119.79;88.292;176.56;1.2028;1.2028;0;0;0;0;0;1.2028;0;1.2028;0;1;1;1;1;1;1;1;1;0;0;0;0;0
20/07/90 05:00;8.0604;-112.28;81.94;159.52;44.299;44.102;0.1965;43.243;0.1516;43.091;0;44.299;0.1965;44.102;0;1;1;1;1;0.9762;0.7713;0.9771;1;44.299;0;0;0;0
20/07/90 06:00;17.708;-101.85;72.292;122.74;115.69;112.1;3.5909;112.84;3.3039;109.53;0;115.69;3.5909;112.1;0;1;1;1;1;0.9753;0.9201;0.9771;1;115.69;0;0;0;0
20/07/90 07:00;27.732;-91.213;62.268;92.306;196.99;186.8;10.192;192.53;10.01;182.52;0;196.99;10.192;186.8;0;1;1;1;1;0.9773;0.9822;0.9771;1;196.99;0;0;0;0
20/07/90 08:00;37.788;-79.576;52.212;76.865;320.39;269.7;50.694;314.1;50.582;263.52;0;320.39;50.694;269.7;0;1;1;1;1;0.9804;0.9978;0.9771;1;320.39;0;0;0;0
20/07/90 09:00;47.422;-65.684;42.578;69.276;373.19;343;30.193;365.33;30.193;335.14;0;373.19;30.193;343;0;1;1;1;1;0.9789;1;0.9771;1;373.19;0;0;0;0
20/07/90 10:00;55.868;-47.53;34.132;65.407;386;359.7;26.299;377.75;26.299;351.45;0;386;26.299;359.7;0;1;1;1;1;0.9786;1;0.9771;1;386;0;0;0;0
20/07/90 11:00;61.725;-22.724;28.275;63.613;366.89;349.5;17.391;358.88;17.391;341.49;0;366.89;17.391;349.5;0;1;1;1;1;0.9782;1;0.9771;1;366.89;0;0;0;0
20/07/90 12:00;63.07;7.6607;26.93;63.277;352.9;334.6;18.3;345.23;18.3;326.93;0;352.9;18.3;334.6;0;1;1;1;1;0.9783;1;0.9771;1;352.9;0;0;0;0
20/07/90 13:00;59.275;35.905;30.725;64.294;343.99;325.8;18.189;336.52;18.189;318.33;0;343.99;18.189;325.8;0;1;1;1;1;0.9783;1;0.9771;1;343.99;0;0;0;0
20/07/90 14:00;51.913;57.191;38.087;66.991;323.89;305.2;18.691;316.89;18.691;298.2;0;323.89;18.691;305.2;0;1;1;1;1;0.9784;1;0.9771;1;323.89;0;0;0;0
20/07/90 15:00;42.753;72.934;47.247;72.388;264.8;254.7;10.096;258.96;10.096;248.86;0;264.8;10.096;254.7;0;1;1;1;1;0.9779;1;0.9771;1;264.8;0;0;0;0
20/07/90 16:00;32.84;85.515;57.16;83.092;168;166.4;1.6009;164.17;1.5895;162.58;0;168;1.6009;166.4;0;1;1;1;1;0.9772;0.9928;0.9771;1;168;0;0;0;0
20/07/90 17:00;22.753;96.534;67.247;105.18;114.51;114.1;0.4074;111.87;0.3904;111.48;0;114.51;0.4074;114.1;0;1;1;1;1;0.977;0.9584;0.9771;1;114.51;0;0;0;0
20/07/90 18:00;12.874;106.99;77.126;141.96;56.105;55.897;0.2084;54.795;0.1793;54.616;0;56.105;0.2084;55.897;0;1;1;1;1;0.9766;0.8606;0.9771;1;56.105;0;0;0;0
20/07/90 19:00;3.9833;117.01;86.017;171.28;3.4977;3.4977;0;0;0;0;0;3.4977;0;3.4977;0;1;1;1;1;1;1;1;1;0;0;0;0;0
20/07/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
20/07/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
20/07/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
20/07/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
21/07/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
21/07/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
21/07/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
21/07/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
21/07/90 04:00;1.6981;-119.5;88.302;176.55;0.6014;0.6014;0;0;0;0;0;0.6014;0;0.6014;0;1;1;1;1;1;1;1;1;0;0;0;0;0
21/07/90 05:00;7.91;-112.17;82.09;159.78;18.802;18.802;0;18.371;0;18.371;0;18.802;0;18.802;0;1;1;1;1;0.9771;1;0.9771;1;18.802;0;0;0;0
21/07/90 06:00;17.564;-101.72;72.437;122.69;83.406;83.097;0.3095;81.476;0.2843;81.192;0;83.406;0.3095;83.097;0;1;1;1;1;0.9769;0.9187;0.9771;1;83.406;0;0;0;0
21/07/90 07:00;27.59;-91.072;62.41;92.05;136.2;135.8;0.4033;133.08;0.3959;132.69;0;136.2;0.4033;135.8;0;1;1;1;1;0.9771;0.9816;0.9771;1;136.2;0;0;0;0
21/07/90 08:00;37.645;-79.421;52.355;76.612;345.31;265.8;79.509;339.02;79.322;259.7;0;345.31;79.509;265.8;0;1;1;1;1;0.9818;0.9976;0.9771;1;345.31;0;0;0;0
21/07/90 09:00;47.27;-65.519;42.73;69.054;65.807;65.6;0.2076;64.303;0.2076;64.096;0;65.807;0.2076;65.6;0;1;1;1;1;0.9771;1;0.9771;1;65.807;0;0;0;0
21/07/90 10:00;55.701;-47.375;34.299;65.206;75.303;75.097;0.2062;73.581;0.2062;73.375;0;75.303;0.2062;75.097;0;1;1;1;1;0.9771;1;0.9771;1;75.303;0;0;0;0
21/07/90 11:00;61.54;-22.645;28.46;63.423;80.795;80.601;0.1938;78.947;0.1938;78.753;0;80.795;0.1938;80.601;0;1;1;1;1;0.9771;1;0.9771;1;80.795;0;0;0;0
21/07/90 12:00;62.884;7.5879;27.116;63.088;343.6;316;27.599;336.35;27.599;308.75;0;343.6;27.599;316;0;1;1;1;1;0.9789;1;0.9771;1;343.6;0;0;0;0
21/07/90 13:00;59.111;35.724;30.889;64.096;714.61;347.3;367.3;706.64;367.3;339.34;0;714.61;367.3;347.3;0;1;1;1;1;0.9889;1;0.9771;1;714.61;0;0;0;0
21/07/90 14:00;51.773;56.987;38.227;66.773;926.49;270.9;655.59;920.28;655.59;264.69;0;926.49;655.59;270.9;0;1;1;1;1;0.9933;1;0.9771;1;926.49;0;0;0;0
21/07/90 15:00;42.627;72.743;47.373;72.135;659.7;135;524.7;656.61;524.7;131.91;0;659.7;524.7;135;0;1;1;1;1;0.9953;1;0.9771;1;659.7;0;0;0;0
21/07/90 16:00;32.72;85.342;57.28;82.796;600.7;125.3;475.4;594.37;471.94;122.43;0;600.7;475.4;125.3;0;1;1;1;1;0.9895;0.9927;0.9771;1;600.7;0;0;0;0
21/07/90 17:00;22.632;96.377;67.368;104.92;377.8;109.5;268.3;363.93;256.94;106.99;0;377.8;268.3;109.5;0;1;1;1;1;0.9633;0.9577;0.9771;1;377.8;0;0;0;0
21/07/90 18:00;12.749;106.84;77.251;142.01;114.51;79.097;35.409;107.69;30.406;77.283;0;114.51;35.409;79.097;0;1;1;1;1;0.9405;0.8587;0.9771;1;114.51;0;0;0;0
21/07/90 19:00;3.9991;116.7;86.001;171.16;33.094;32.998;0.0954;32.305;0.0631;32.242;0;33.094;0.0954;32.998;0;1;1;1;1;0.9762;0.6609;0.9771;1;33.094;0;0;0;0
21/07/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
21/07/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
21/07/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
21/07/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
22/07/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
22/07/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
22/07/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
22/07/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
22/07/90 04:00;1.5384;-119.39;88.462;176.87;0.9971;0.9971;0;0;0;0;0;0.9971;0;0.9971;0;1;1;1;1;1;1;1;1;0;0;0;0;0
22/07/90 05:00;7.7564;-112.05;82.244;160.05;85.496;38.502;46.993;73.492;35.873;37.62;0;85.496;46.993;38.502;0;1;1;1;1;0.8596;0.7634;0.9771;1;85.496;0;0;0;0
22/07/90 06:00;17.416;-101.58;72.584;122.62;228.2;63.302;164.9;213.1;151.25;61.851;0;228.2;164.9;63.302;0;1;1;1;1;0.9338;0.9172;0.9771;1;228.2;0;0;0;0
22/07/90 07:00;27.446;-90.925;62.554;91.78;383.5;99.001;284.49;375.83;279.1;96.731;0;383.5;284.49;99.001;0;1;1;1;1;0.98;0.981;0.9771;1;383.5;0;0;0;0
22/07/90 08:00;37.498;-79.259;52.502;76.348;534.1;136.8;397.3;529.97;396.31;133.66;0;534.1;397.3;136.8;0;1;1;1;1;0.9923;0.9975;0.9771;1;534.1;0;0;0;0
22/07/90 09:00;47.115;-65.346;42.885;68.823;666;182;484;661.83;484;177.83;0;666;484;182;0;1;1;1;1;0.9937;1;0.9771;1;666;0;0;0;0
22/07/90 10:00;55.529;-47.213;34.471;64.998;769.3;215.8;553.5;764.35;553.5;210.85;0;769.3;553.5;215.8;0;1;1;1;1;0.9936;1;0.9771;1;769.3;0;0;0;0
22/07/90 11:00;61.35;-22.559;28.65;63.227;803.9;290.7;513.2;797.23;513.2;284.03;0;803.9;513.2;290.7;0;1;1;1;1;0.9917;1;0.9771;1;803.9;0;0;0;0
22/07/90 12:00;62.692;7.5191;27.308;62.893;796;287.2;508.8;789.42;508.8;280.61;0;796;508.8;287.2;0;1;1;1;1;0.9917;1;0.9771;1;796;0;0;0;0
22/07/90 13:00;58.94;35.542;31.06;63.892;772.8;254.6;518.2;766.96;518.2;248.76;0;772.8;518.2;254.6;0;1;1;1;1;0.9924;1;0.9771;1;772.8;0;0;0;0
22/07/90 14:00;51.626;56.781;38.374;66.548;687.3;219.4;467.91;682.27;467.91;214.37;0;687.3;467.91;219.4;0;1;1;1;1;0.9927;1;0.9771;1;687.3;0;0;0;0
22/07/90 15:00;42.495;72.548;47.505;71.875;580.7;194.9;385.8;576.23;385.8;190.43;0;580.7;385.8;194.9;0;1;1;1;1;0.9923;1;0.9771;1;580.7;0;0;0;0
22/07/90 16:00;32.594;85.165;57.406;82.491;434.9;168.2;266.7;429.07;264.73;164.34;0;434.9;266.7;168.2;0;1;1;1;1;0.9866;0.9926;0.9771;1;434.9;0;0;0;0
22/07/90 17:00;22.506;96.216;67.494;104.65;288.99;100.9;188.09;278.58;179.99;98.589;0;288.99;188.09;100.9;0;1;1;1;1;0.964;0.9569;0.9771;1;288.99;0;0;0;0
22/07/90 18:00;12.617;106.69;77.383;142.08;134.61;88.998;45.608;126.03;39.072;86.957;0;134.61;45.608;88.998;0;1;1;1;1;0.9363;0.8567;0.9771;1;134.61;0;0;0;0
22/07/90 19:00;3.8588;116.56;86.141;171.42;7.4069;7.3982;0.0086;0;0;0;0;7.4069;0.0086;7.3982;0;1;1;1;1;1;1;1;1;0;0;0;0;0
22/07/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
22/07/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
22/07/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
22/07/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
23/07/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
23/07/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
23/07/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
23/07/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
23/07/90 04:00;1.5224;-119.09;88.478;176.87;0.6014;0.6014;0;0;0;0;0;0.6014;0;0.6014;0;1;1;1;1;1;1;1;1;0;0;0;0;0
23/07/90 05:00;7.5997;-111.92;82.4;160.33;71.995;41.6;30.396;63.719;23.073;40.646;0;71.995;30.396;41.6;0;1;1;1;1;0.885;0.7591;0.9771;1;71.995;0;0;0;0
23/07/90 06:00;17.266;-101.44;72.734;122.55;199.4;97.599;101.8;188.58;93.218;95.362;0;199.4;101.8;97.599;0;1;1;1;1;0.9457;0.9157;0.9771;1;199.4;0;0;0;0
23/07/90 07:00;27.299;-90.771;62.702;91.494;344.7;151.4;193.31;337.45;189.53;147.93;0;344.7;193.31;151.4;0;1;1;1;1;0.979;0.9804;0.9771;1;344.7;0;0;0;0
23/07/90 08:00;37.348;-79.091;52.652;76.073;486.7;203.5;283.2;481.28;282.45;198.83;0;486.7;283.2;203.5;0;1;1;1;1;0.9889;0.9973;0.9771;1;486.7;0;0;0;0
23/07/90 09:00;46.956;-65.167;43.044;68.583;601.4;257.5;343.89;595.49;343.89;251.6;0;601.4;343.89;257.5;0;1;1;1;1;0.9902;1;0.9771;1;601.4;0;0;0;0
23/07/90 10:00;55.353;-47.043;34.647;64.783;709.49;278.3;431.19;703.11;431.19;271.92;0;709.49;431.19;278.3;0;1;1;1;1;0.991;1;0.9771;1;709.49;0;0;0;0
23/07/90 11:00;61.154;-22.466;28.846;63.024;787.8;298.7;489.1;780.96;489.1;291.85;0;787.8;489.1;298.7;0;1;1;1;1;0.9913;1;0.9771;1;787.8;0;0;0;0
23/07/90 12:00;62.494;7.4543;27.507;62.692;817.49;280.1;537.39;811.07;537.39;273.68;0;817.49;537.39;280.1;0;1;1;1;1;0.9921;1;0.9771;1;817.49;0;0;0;0
23/07/90 13:00;58.763;35.361;31.237;63.682;776;247.8;528.2;770.32;528.2;242.12;0;776;528.2;247.8;0;1;1;1;1;0.9927;1;0.9771;1;776;0;0;0;0
23/07/90 14:00;51.472;56.573;38.528;66.317;707.89;231.7;476.2;702.58;476.2;226.39;0;707.89;476.2;231.7;0;1;1;1;1;0.9925;1;0.9771;1;707.89;0;0;0;0
23/07/90 15:00;42.357;72.351;47.643;71.607;567.5;197;370.5;562.98;370.5;192.48;0;567.5;370.5;197;0;1;1;1;1;0.992;1;0.9771;1;567.5;0;0;0;0
23/07/90 16:00;32.463;84.986;57.538;82.177;444.9;149.7;295.2;439.25;292.98;146.27;0;444.9;295.2;149.7;0;1;1;1;1;0.9873;0.9925;0.9771;1;444.9;0;0;0;0
23/07/90 17:00;22.374;96.053;67.626;104.37;297.6;100.7;196.91;286.66;188.27;98.388;0;297.6;196.91;100.7;0;1;1;1;1;0.9632;0.9561;0.9771;1;297.6;0;0;0;0
23/07/90 18:00;12.479;106.55;77.521;142.15;148.71;85.702;63.005;137.58;53.841;83.737;0;148.71;63.005;85.702;0;1;1;1;1;0.9252;0.8546;0.9771;1;148.71;0;0;0;0
23/07/90 19:00;3.8635;116.24;86.137;171.32;14.703;14.598;0.1048;14.332;0.0688;14.264;0;14.703;0.1048;14.598;0;1;1;1;1;0.9748;0.6572;0.9771;1;14.703;0;0;0;0
23/07/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
23/07/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
23/07/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
23/07/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
24/07/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
24/07/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
24/07/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
24/07/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0
24/07/90 04:00;1.5036;-118.78;88.496;176.88;0.8072;0.8;0.0072;0;0;0;0;0.8072;0.0072;0.8;0;1;1;1;1;1;1;1;1;0;0;0;0;0
24/07/90 05:00;7.4398;-111.79;82.56;160.62;90.497;32.8;57.697;75.593;43.545;32.048;0;90.497;57.697;32.8;0;1;1;1;1;0.8353;0.7547;0.9771;1;90.497;0;0;0;0
24/07/90 06:00;17.113;-101.3;72.887;122.47;250.5;43.398;207.11;231.72;189.32;42.403;0;250.5;207.11;43.398;0;1;1;1;1;0.925;0.9141;0.9771;1;250.5;0;0;0;0
24/07/90 07:00;27.148;-90.612;62.852;91.193;431.29;47.2;384.09;422.46;376.34;46.118;0;431.29;384.09;47.2;0;1;1;1;1;0.9795;0.9798;0.9771;1;431.29;0;0;0;0
24/07/90 08:00;37.196;-78.917;52.804;75.786;600.19;60.102;540.09;597.3;538.58;58.724;0;600.19;540.09;60.102;0;1;1;1;1;0.9952;0.9972;0.9771;1;600.19;0;0;0;0
24/07/90 09:00;46.793;-64.98;43.207;68.335;745.7;76.499;669.21;743.95;669.21;74.745;0;745.7;669.21;76.499;0;1;1;1;1;0.9976;1;0.9771;1;745.7;0;0;0;0
24/07/90 10:00;55.172;-46.867;34.828;64.561;851.21;94.201;757;849.05;757;92.041;0;851.21;757;94.201;0;1;1;1;1;0.9975;1;0.9771;1;851.21;0;0;0;0
24/07/90 11:00;60.953;-22.368;29.047;62.816;912;105.7;806.29;909.57;806.29;103.28;0;912;806.29;105.7;0;1;1;1;1;0.9973;1;0.9771;1;912;0;0;0;0
24/07/90 12:00;62.289;7.3936;27.711;62.485;925.5;107.5;818;923.03;818;105.04;0;925.5;818;107.5;0;1;1;1;1;0.9973;1;0.9771;1;925.5;0;0;0;0
